,text_orig,text_cor,quote,correction,tag,TRANS-ORIG,TRANS-COR,COMET22-ORIG,BLEU-ORIG,CHRF-ORIG,COMETKIWI-ORIG,COMETKIWI-COR
259,"И мы…ну на аперитив мы не очень…мы едим… очень маленькие вещи, например, как хлеб с помидоры, или моцарелли, или что-то как это.","И мы…ну на аперитив мы не очень…мы едим… очень маленькие вещи, например хлеб с помидорами или моцареллой, или что-то такое. ",моцарелли,моцареллой,Infl,"And we... well, we're not really into appetizers... we eat... very small things, like bread with tomatoes, or mozzarella, or something like that.","And we... well, we're not really into appetizers... we eat... very small things, like bread with tomatoes or mozzarella, or something like that.",0.9242921471595764,0.8787419089273848,97.72353833574692,0.7899875044822693,0.8257406949996948
260,"И мы…ну на аперитив мы не очень…мы едим… очень маленькие вещи, например, как хлеб с помидоры, или моцарелли, или что-то как это.","И мы…ну на аперитив мы не очень…мы едим… очень маленькие вещи, например хлеб с помидорами или моцареллой, или что-то такое. ",как это,такое,Constr,"And we... well, for appetizers, we're not really... we eat... very small things, like bread with tomatoes, or mozzarella, or something like that.","And we... well, we're not really into appetizers... we eat... very small things, like bread with tomatoes or mozzarella, or something like that.",0.8614113330841064,0.5861137788133826,88.8887318373536,0.815984845161438,0.8257406949996948
261,Друг вас не когда не придасть.,Друг вас никогда не предаст.,не когда,никогда,Space+Ins,A friend will never betray you.,A friend will never betray you.,0.9556276798248292,1.0,100.0,0.7242354154586792,0.8756288886070251
262,Друг вас не когда не придасть.,Друг вас никогда не предаст.,придасть,предаст,Ortho,A friend will never betray you.,A friend will never betray you.,0.9556276798248292,1.0,100.0,0.7242354154586792,0.8756288886070251
263,Дальше он служил в Российской армий.,Дальше он служил в российской армии.,Российской,российской,Ortho,"Further, he served in the Russian army.",He then served in the Russian army.,0.9119732975959778,0.6147881529512643,78.98849818866734,0.8245409727096558,0.8746762275695801
264,Дальше он служил в Российской армий.,Дальше он служил в российской армии.,армий,армии,Ortho,He then served in the Russian army.,He then served in the Russian army.,0.9744645953178406,1.0,100.0,0.8245409727096558,0.8746762275695801
265,"Что ж, на повестке дня новый сольник о Капитане Марвел и фильм, который с нетерпением ждут миллионное количество фанатов Мстители 4.","Что ж, на повестке дня новый сольник о Капитане Марвел и фильм, который с нетерпением ждут миллионы фанатов ""Мстителей 4"".",миллионное количество,миллионы,Constr,"Well, on the agenda is a new solo project about Captain Marvel and a film eagerly awaited by millions of fans, Avengers 4.","Well, on the agenda is a new solo project about Captain Marvel and a film that millions of Avengers 4 fans are eagerly awaiting.",0.8576802611351013,0.6475302235948479,80.66555793741948,0.8031258583068848,0.7995036840438843
266,"Что ж, на повестке дня новый сольник о Капитане Марвел и фильм, который с нетерпением ждут миллионное количество фанатов Мстители 4.","Что ж, на повестке дня новый сольник о Капитане Марвел и фильм, который с нетерпением ждут миллионы фанатов ""Мстителей 4"".",Мстители,Мстителей,Gov,"Well, on the agenda is a new solo project about Captain Marvel and a film that millions of fans are eagerly awaiting, Avengers 4.","Well, on the agenda is a new solo film about Captain Marvel and a movie eagerly awaited by millions of fans, ""Avengers 4"".",0.8475497364997864,0.4738025741513439,74.80063640150526,0.7919636368751526,0.7853025197982788
267,"В заключение хотелось бы поблагодарить Стена Ли, человека, привившего нам любовь к студии, в комиксам, по которым сняты фильмы, к персонажам, которые вышли из-под пера гения.","В заключение хотелось бы поблагодарить Стена Ли, человека, привившего нам любовь к студии, к комиксам, по которым сняты фильмы, к персонажам, которые вышли из-под пера гения.",в,к,Prep,"In conclusion, I would like to thank Stan Lee, the man who instilled in us a love for the studio, the comics that the films are based on, and the characters that came from the pen of a genius.","In conclusion, I would like to thank Stan Lee, the man who instilled in us a love for the studio, the comics that were adapted into films, and the characters that came from the pen of a genius.",0.8975907564163208,0.8248765135255685,88.45815752178648,0.8408288955688477,0.8506085872650146
268,После презентации мы весь день делали много упражнений на уроке друг с другом.,После презентации мы весь день делали друг с другом много упражнений на уроке.,много упражнений на уроке друг с другом,друг с другом много упражнений на уроке,WO,"After the presentation, we spent the whole day doing many exercises with each other in class.","After the presentation, we spent the whole day doing many exercises with each other in class.",0.9501474499702454,1.0,100.0,0.8490162491798401,0.8526293039321899
269,Маша и её друзья очень понравилась выставка в Доме художника.,Маше и её друзьям очень понравилась выставка в Доме художника.,Маша,Маше,Gov,Masha and her friends really enjoyed the exhibition at the House of the Artist.,Masha and her friends really enjoyed the exhibition at the House of Artists.,0.910017728805542,0.8385766789076257,92.26056181827346,0.8425984978675842,0.8468576073646545
270,Маша и её друзья очень понравилась выставка в Доме художника.,Маше и её друзьям очень понравилась выставка в Доме художника.,друзья,друзьям,Gov,Masha and her friends really enjoyed the exhibition at the House of the Artist.,Masha and her friends really enjoyed the exhibition at the House of Artists.,0.910017728805542,0.8385766789076257,92.26056181827346,0.8399466872215271,0.8468575477600098
271,"Впоследствии, больше людей будут добиваться в карьере.","Впоследствии, больше людей будут добиваться успехов в карьере.",,успехов,Lex,"Subsequently, more people will strive in their careers.","Subsequently, more people will achieve success in their careers.",0.8385319113731384,0.4412484512922977,72.68924931110843,0.8207851648330688,0.8565006256103516
272,"Все мы хотели носить белый холаты, работать в чистом кабинете.","Все мы хотели носить белые халаты, работать в чистом кабинете.",белый,белые,AgrNum,We all wanted to wear white coats and work in a clean office.,We all wanted to wear white coats and work in a clean office.,0.969546914100647,1.0,100.0,0.8083879947662354,0.8743189573287964
273,"Все мы хотели носить белый холаты, работать в чистом кабинете.","Все мы хотели носить белые халаты, работать в чистом кабинете.",холаты,халаты,Ortho,We all wanted to wear white coats and work in a clean office.,We all wanted to wear white coats and work in a clean office.,0.969546914100647,1.0,100.0,0.8083879947662354,0.8743189573287964
274,"Но я не смогу видеть, если ребёнок на фотографии Тоже так рад.","Но я не вижу, чтобы ребенок на фотографии тоже был так рад.",смогу видеть,вижу,Constr,But I won't be able to see if the child in the photo is also that happy.,But I don't see that the child in the photo is that happy either.,0.7484028935432434,0.3350704079514751,58.43130407804678,0.8324579000473022,0.8505958318710327
275,"Но я не смогу видеть, если ребёнок на фотографии Тоже так рад.","Но я не вижу, чтобы ребенок на фотографии тоже был так рад.",если,чтобы,Conj,But I won't be able to see if the child in the photo is also that happy.,But I don't see that the child in the photograph is that happy too.,0.7510562539100647,0.1884239372395033,53.711365994756775,0.8324578404426575,0.8381112813949585
276,"Но я не смогу видеть, если ребёнок на фотографии Тоже так рад.","Но я не вижу, чтобы ребенок на фотографии тоже был так рад.",Тоже,тоже,Ortho,But I won't be able to see if the child in the photo is also this happy.,But I don't see that the child in the photo is that happy too.,0.7274171710014343,0.3263598326609893,53.97151821825916,0.8324579000473022,0.8399752378463745
277,"Но я не смогу видеть, если ребёнок на фотографии Тоже так рад.","Но я не вижу, чтобы ребенок на фотографии тоже был так рад.",,был,Aux,But I won't be able to see if the child in the photo is just as happy.,But I don't see that the child in the photograph is so happy either.,0.7037587761878967,0.182956542244952,46.86453918858452,0.8324579000473022,0.8474910259246826
278,"В русском языке,падежи и глаголь движения - очень трудно, Потому что, много исключение.","В русском языке падежи и глаголы движения - это очень трудно, потому что есть много исключений.",глаголь,глаголы,Ortho,"In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.","In the Russian language, cases and motion verbs are very difficult because there are many exceptions.",0.8510401844978333,0.720113170857006,90.45573470379914,0.6330276727676392,0.7114924192428589
279,"В русском языке,падежи и глаголь движения - очень трудно, Потому что, много исключение.","В русском языке падежи и глаголы движения - это очень трудно, потому что есть много исключений.",,это,Ref,"In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.","In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.",0.9080852270126344,1.0,100.0,0.6330276727676392,0.7460259199142456
280,"В русском языке,падежи и глаголь движения - очень трудно, Потому что, много исключение.","В русском языке падежи и глаголы движения - это очень трудно, потому что есть много исключений.",Потому,потому,Ortho,"In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.","In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.",0.9080852270126344,1.0,100.0,0.6330276727676392,0.7460259199142456
281,"В русском языке,падежи и глаголь движения - очень трудно, Потому что, много исключение.","В русском языке падежи и глаголы движения - это очень трудно, потому что есть много исключений.",",",есть,Aux,"In the Russian language, cases and motion verbs are very difficult because there are many exceptions.","In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.",0.8529032468795776,0.7234087231967111,89.18148441733733,0.6330276727676392,0.7460259199142456
282,"В русском языке,падежи и глаголь движения - очень трудно, Потому что, много исключение.","В русском языке падежи и глаголы движения - это очень трудно, потому что есть много исключений.",исключение,исключений,Num,"In the Russian language, cases and verbs of motion are very difficult because there are many exceptions.","In the Russian language, cases and motion verbs are very difficult because there are many exceptions.",0.8510401844978333,0.720113170857006,90.45573470379914,0.6330276727676392,0.7114924192428589
283,"Дети знают, кто друг не просто человек но тоже защитник.","Дети знают, что друг не просто человек, но ещё и защитник.",кто,что,Conj,"Children know that a friend is not just a person, but also a protector.","Children know that a friend is not just a person, but also a protector.",0.96052086353302,1.0,100.0,0.8568941354751587,0.8697741031646729
284,"Дети знают, кто друг не просто человек но тоже защитник.","Дети знают, что друг не просто человек, но ещё и защитник.",тоже,ещё и,Lex,"Children know that a friend is not just a person, but also a protector.","Children know that a friend is not just a person, but also a protector.",0.96052086353302,1.0,100.0,0.8568941354751587,0.8697741031646729
285,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",придут,появятся,Lex,"But when opportunities come, we need to jump and take risks, knowing that we have the knowledge and skills to support us.","But when opportunities arise, we need to take a step forward and take a risk, knowing that we have the knowledge and skills that will help us.",0.839587390422821,0.3699242954266477,64.22818481855,0.6773817539215088,0.8647818565368652
286,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.","прыгать ,",сделать шаг вперед,Constr,"But when opportunities come, we need to jump and take risks, knowing that we have the knowledge and skills to support us.","But when opportunities arise, we need to take a step forward and take a risk, knowing that we have the knowledge and skills that will help us.",0.839587390422821,0.3699242954266477,64.22818481855,0.6838116645812988,0.8647818565368652
287,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",сделать риски,рискнуть,Constr,"But when opportunities arise, we need to take the leap and take risks, knowing that we have the knowledge and skills to support us.","But when opportunities arise, we need to take a step forward and take risks, knowing that we have the knowledge and skills to support us.",0.8859878182411194,0.8053235963897196,88.38929270073707,0.6773817539215088,0.8515204787254333
288,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",но,,Conj,"But when opportunities arise, we need to jump and take risks, knowing that our knowledge and skills support us.","But when opportunities arise, we need to take a step forward and take risks, knowing that we have the knowledge and skills to help us.",0.8378019332885742,0.4213367769332198,68.24961446538256,0.6915082335472107,0.8577190041542053
289,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",,есть,Aux,"But when opportunities come, we need to jump and take risks, knowing that our knowledge and skills support us.","But when opportunities arise, we need to take a step forward and take risks, knowing that we have the knowledge and skills that will help us.",0.8283064961433411,0.2580275885275182,59.05830243573576,0.6816853284835815,0.8641241192817688
290,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",знание,знания,Num,"But when the chances come, we need to jump and take risks, knowing that we have the knowledge and skills to support us.","But when opportunities arise, we need to take a step forward and take risks, knowing that we have the knowledge and skills that will help us.",0.8374621272087097,0.4713825560611565,62.44865321037468,0.6816853284835815,0.8641241192817688
291,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",навывки,навыки,Ortho,"But when opportunities come, we need to jump and take risks, knowing that our knowledge and skills support us.","But when opportunities arise, we need to take a step forward and take risks, knowing that we have the knowledge and skills to help us.",0.8324821591377258,0.2719717200345116,62.09607096969345,0.6773817539215088,0.8577190637588501
292,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",поддержив нас,которые помогут нам,Constr,"But when opportunities come, we need to jump and take risks, knowing that we have the knowledge and skills to support us.","But when opportunities arise, we need to step forward and take a risk, knowing that we have the knowledge and skills to help us.",0.8667764067649841,0.4729494172993878,71.0956458829951,0.6773817539215088,0.8597720861434937
293,Мы знали друг друга хорошее.,Мы узнали друг друга лучше.,знали,узнали,Asp,We knew each other well.,We got to know each other better.,0.8223152756690979,0.0842882834471817,38.0109768927669,0.7371808886528015,0.8647880554199219
294,Мы знали друг друга хорошее.,Мы узнали друг друга лучше.,хорошее,лучше,Com,We knew each other well.,We got to know each other better.,0.8223152756690979,0.0842882834471817,38.0109768927669,0.7371808886528015,0.8647879958152771
295,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",поймать,удержать,Lex,"He wanted so much to catch her, but got lost in words.","He wanted so much to hold on to her, but he got lost in words.",0.7684485912322998,0.4496408417513669,68.90697751077325,0.7367075085639954,0.8344684839248657
296,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",а,но,Conj,"He wanted so much to catch her, but got lost for words.","He wanted so much to hold onto her, but he got lost in words.",0.732009768486023,0.3531743067715279,58.72472992251855,0.7367075085639954,0.8314971327781677
297,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",за слова,в словах,Prep,"He wanted so much to catch her, but got lost in words.","He wanted so much to hold on to her, but he got lost in words.",0.7684485912322998,0.4496408417513669,68.90697751077325,0.7365249395370483,0.8344684839248657
298,Здесь он забыл свою мораль.,Здесь он забыл о своей морали.,свою мораль,о своей морали,Prep,Here he forgot his morals.,Here he forgot about his morals.,0.9299911260604858,0.2737591267534727,75.3002292716454,0.8707085251808167,0.8663244247436523
299,"Основные проблемы в текстах заключается в том, правильно ли представлена эта пирамида и практична ли она.","Основные проблемы в текстах заключаются в том, правильно ли представлена эта пирамида и практична ли она.",заключается,заключаются,Agrnum,The main issues in the texts are whether this pyramid is correctly represented and whether it is practical.,The main issues in the texts are whether this pyramid is represented correctly and whether it is practical.,0.9444856643676758,0.8010548969451144,91.31094281385582,0.8374216556549072,0.8358675241470337
300,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",так,очень,Lex,"But I think the best answer is simply: the answers are different for different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8654622435569763,0.7266548870738482,85.80673736326743,0.813278317451477,0.8769634962081909
301,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",просто,прост,AgrGender,"But I think the best answer is quite simple: the answers vary for different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8714049458503723,0.6199704198715628,79.50139775811532,0.8124436736106873,0.8769634962081909
302,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",разны,разные,Brev,"But I think the best answer is quite simple: the answers are different for different people, and therefore, social networks make our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8630445003509521,0.6567939165466561,79.69752141383671,0.8020737171173096,0.8769634962081909
303,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",с разными людямы,для разных людей,Prep,"But I think the best answer is quite simple: the answers vary with different people, and therefore, social networks make our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social networks make our lives both better and worse.",0.8518726825714111,0.5805443850406138,78.26760735105125,0.8120726346969604,0.8768515586853027
304,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",наших жизней,наши жизни,Gov,"But I think the best answer is simply: the answers vary for different people, and therefore, social networks make our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8357262015342712,0.4816263086701041,68.89770830800134,0.8120726346969604,0.8769634962081909
305,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",оба,и,Lex,"But I think the best answer is quite simple: the effects vary with different people, and therefore, social networks make our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8144652247428894,0.4419514292545453,65.49704247525545,0.8020737171173096,0.8769634962081909
306,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",дучше,"лучше ,",Ortho,"But I think the best answer is quite simple: the answers vary with different people, and therefore, social networks make our lives both better and worse.","But I think the best answer is very simple: the answers vary for different people, and that's why social media makes our lives both better and worse.",0.849692165851593,0.5269093256178795,74.62088427682747,0.813278317451477,0.8756844401359558
307,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",Ноч,Ночь,Ortho,The night began with a trip to the place where the girlfriend I was dating lived.,The night began with a trip to the place where the girlfriend I was dating lived.,0.9479862451553344,1.0,100.0,0.8162438273429871,0.8578203320503235
308,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",поездкой,поездки,Gov,The night began with a trip to the place where the girlfriend I was dating lived.,"The night began with a trip to the place where my girlfriend, whom I was dating, lived.",0.8906325101852417,0.6002314985235407,78.55063589478588,0.8162438869476318,0.8540847897529602
309,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",какой,которой,Ref,The night started with a trip to the place where the girlfriend I was dating lived.,"The night began with a trip to the place where my girlfriend, whom I was dating, lived.",0.8822497725486755,0.4301414003402814,67.6864825214595,0.8162438869476318,0.8540847897529602
310,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",зустречался,встречался,Misspell,The night began with a trip to the place where a friend I was dating lived.,The night began with a trip to the place where the girlfriend I was dating lived.,0.902072548866272,0.7447819789879647,86.59220087577222,0.8010567426681519,0.8578203320503235
311,"Магистрант Лукас из Нидерланды сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для изучения других знаний в другое время.","Магистрант Лукас из Нидерландов сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для получения других знаний в другое время.",Нидерланды,Нидерландов,Gov,Graduate student Lucas from the Netherlands said that online lessons can be used not only for learning the Russian language but also for acquiring other knowledge at different times.,Master's student Lucas from the Netherlands said that online lessons can be used not only for learning the Russian language but also for acquiring other knowledge at different times.,0.8920644521713257,0.9635749534339606,95.2606336690038,0.8316810131072998,0.8257086277008057
312,"Магистрант Лукас из Нидерланды сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для изучения других знаний в другое время.","Магистрант Лукас из Нидерландов сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для получения других знаний в другое время.",изучения,получения,Lex,Graduate student Lukas from the Netherlands said that online lessons can be used not only for learning the Russian language but also for acquiring other knowledge at different times.,Graduate student Lukas from the Netherlands said that online lessons can be used not only for learning the Russian language but also for acquiring other knowledge at other times.,0.902082860469818,0.9356154226309104,94.83205525873215,0.8316810131072998,0.8479690551757812
313,"Мы устроились на верхней палубе, когда показали наши билеты.","Мы устроились на верхней палубе, после того как показали наши билеты.",когда,после того как,Conj,We settled on the upper deck after showing our tickets.,We settled on the upper deck after showing our tickets.,0.946511447429657,1.0,100.0,0.8118298053741455,0.8119304180145264
314,"Её кониколи очень коротки, но мы ещё друзя.","Её каникулы очень коротки, но мы ещё друзья.",кониколи,каникулы,Misspell,"Her text messages are very short, but we are still friends.","Her vacation is very short, but we are still friends.",0.7220617532730103,0.5900468726392808,70.74349079922283,0.5237398743629456,0.8582688570022583
315,"Её кониколи очень коротки, но мы ещё друзя.","Её каникулы очень коротки, но мы ещё друзья.",друзя,друзья,Ortho,"Her text messages are very short, but we are still friends.","Her vacation is very short, but we are still friends.",0.7220616340637207,0.5900468726392808,70.74349079922283,0.610236644744873,0.8582688570022583
316,"Поступив в эту сферу, я чувствую что это мое и я готова к новым опытам работы.","Попав в эту сферу, я чувствую, что это мое, и я готова к новому опыту работы.",Поступив,Попав,Lex,"Entering this field, I feel that it is my calling, and I am ready for new work experiences.","Entering this field, I feel that it is right for me, and I am ready for new work experiences.",0.9180387854576112,0.7357777961658121,83.59065003153638,0.8473366498947144,0.839485228061676
317,"Поступив в эту сферу, я чувствую что это мое и я готова к новым опытам работы.","Попав в эту сферу, я чувствую, что это мое, и я готова к новому опыту работы.",новым опытам,новому опыту,Num,"Entering this field, I feel that it is my calling and I am ready for new work experiences.","Entering this field, I feel that it is right for me, and I am ready for new work experiences.",0.914824903011322,0.7357777961658121,82.4346721291945,0.8439709544181824,0.839485228061676
318,"Следовательно, что эти страны сильно сталкиваются с экологическими проблемами.","Следовательно, эти страны всерьез сталкиваются с экологическими проблемами.",что,,Conj,"Therefore, these countries are facing significant environmental problems.","Therefore, these countries are seriously facing environmental problems.",0.9442327618598938,0.427287006396234,77.08410497954729,0.8708925247192383,0.8701844215393066
319,"Следовательно, что эти страны сильно сталкиваются с экологическими проблемами.","Следовательно, эти страны всерьез сталкиваются с экологическими проблемами.",сильно,всерьез,Lex,"Consequently, these countries are facing significant environmental problems.","Consequently, these countries are seriously facing environmental problems.",0.9520390033721924,0.427287006396234,78.15254441960309,0.8768196105957031,0.8759270310401917
320,"Всё равно, автомобилы современная неизбежность.","Всё равно, автомобили современная неизбежность.",автомобилы,автомобили,Ortho,"Anyway, cars are a modern inevitability.","Anyway, cars are a modern inevitability.",0.9759501814842224,1.0,100.0,0.8622504472732544,0.8580490350723267
321,"На мой взгляд, это потому что люди не понимают, что нет ни одного большинства в США.","На мой взгляд, это потому, что люди не понимают, что нет какого-то одного большинства в США. ",ни,какого-то,Ref,"In my opinion, it's because people don't understand that there is no single majority in the USA.","In my opinion, it's because people don't understand that there isn't just one majority in the USA.",0.922454833984375,0.6964705665515707,87.7914915371873,0.8713600635528564,0.863460898399353
322,Даже там мы пробыли 4 дни.,Даже там мы пробыли 4 дня.,дни,дня,Gov,"Even there, we stayed for 4 days.","Even there, we stayed for 4 days.",0.9792824387550354,1.0,100.0,0.8379104733467102,0.8395565748214722
323,На стене есть балшая зеркале.,На стене есть большое зеркало.,балшая,большое,AgrGender,There is a large mirror on the wall.,There is a large mirror on the wall.,0.9613564014434814,1.0,100.0,0.66346275806427,0.8411024808883667
324,На стене есть балшая зеркале.,На стене есть большое зеркало.,зеркале,зеркало,Nominative,There is a large mirror on the wall.,There is a large mirror on the wall.,0.9613564014434814,1.0,100.0,0.66346275806427,0.8411024808883667
325,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент ели здесь.",здез,здесь,Ortho,"First, I got up very early, and all the students are here.","First of all, I got up very early, and all the students ate here.",0.7149428725242615,0.6173028691712479,79.10747513035594,0.7497886419296265,0.8484026789665222
326,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент пем здез.",Первом,Во-первых,Lex,"First, I got up very early, and all the students are here.","Firstly, I woke up very early, and all the students are here.",0.892913281917572,0.7292571723872933,80.0868702832432,0.7497886419296265,0.7638383507728577
327,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент пем здез.",Я,я,Ortho,"First, I got up very early, and all the students are here.","Firstly, I got up very early, and all the students are here.",0.9225060343742372,0.9036020036098448,90.95652601624188,0.7497886419296265,0.7512843012809753
328,"Первом, Я встал очень рано, и все студент пем здез.","Первом, Я встал очень рано, и все студенты прям здесь.",студент,студенты,Num,"First, I got up very early, and all the students are here.","First, I got up very early, and all the students are right here.",0.9061806797981262,0.8496364166597655,86.45721753803944,0.7497886419296265,0.8449290990829468
329,"Первом, Я встал очень рано, и все студент пем здез.","Первом, Я встал очень рано, и все студенты прям здесь.",пем,ели,Misspell,"First, I woke up very early, and all the students were here.","First, I got up very early, and all the students are right here.",0.874514639377594,0.5390594848489677,69.85838840324465,0.7434083819389343,0.8449290990829468
330,"Во-вторых, Анжела К. объясняет, что онлайн-классах - это скучно, потому что учителя не знают, как использовать технологии, интернет - это плохо, и она не может видеться со своими друзьями.","Во-вторых, Анжела К. объясняет, что онлайн-классы - это скучно, потому что учителя не знают, как использовать технологии, интернет - это плохо, и она не может видеться со своими друзьями.",онлайн-классах,онлайн-классы,Nominative,"Secondly, Angela K. explains that online classes are boring because teachers do not know how to use technology, the internet is bad, and she cannot see her friends.","Secondly, Angela K. explains that online classes are boring because teachers don't know how to use technology, the internet is bad, and she can't see her friends.",0.9047569632530212,0.7637483416234716,94.58128850012804,0.8546550273895264,0.8643669486045837
331,Думаю что Россия считает себя часть Европа.,Думаю что Россия считает себя частью Европы.,часть,частью,Gov,I think that Russia considers itself part of Europe.,I think that Russia considers itself a part of Europe.,0.9495445489883424,0.6690484408935986,92.02237383102091,0.8891398906707764,0.8953696489334106
