,text_orig,text_cor,quote,correction,tag,TRANS-ORIG,TRANS-COR,COMET22-ORIG,BLEU-ORIG,CHRF-ORIG,COMETKIWI-ORIG,COMETKIWI-COR
290,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",знание,знания,Num,"But when the chances come, we need to jump in, and take the risks, but knowing we have the knowledge and skill set backing us up.","But when the odds are stacked against us, we need to step up and take the risk, knowing that we have the knowledge and skills to help us.",0.7890384793281555,0.2464323677708544,56.22350455263507,0.6956163644790649,0.7635642290115356
291,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",навывки,навыки,Ortho,"But when the chances come, we need to jump in, and take the risks, but knowing we have the knowledge and skill set backing us up.","But when the odds are stacked against us, we need to step up and take the risk, knowing that we have the knowledge and skills to help us.",0.7890384793281555,0.2464323677708544,56.22350455263507,0.6956163644790649,0.7635642290115356
292,"Но когда шансы придут, нам необходимо прыгать, и сделать риски, но зная, что у нас знание и навывки поддержив нас.","Но когда шансы появятся, нам необходимо сделать шаг вперед и рискнуть, зная, что у нас есть знания и навыки, которые помогут нам.",поддержив нас,которые помогут нам,Constr,"But when the chances come, we need to jump in, and take the risks, but knowing we have the knowledge and skill set backing us up.","But when the odds are stacked against us, we need to step up and take the risk, knowing that we have the knowledge and skills to help us.",0.7890384793281555,0.2464323677708544,56.22350455263507,0.6956163644790649,0.7635642290115356
293,Мы знали друг друга хорошее.,Мы узнали друг друга лучше.,знали,узнали,Asp,We knew each other well.,We got to know each other better.,0.8223152756690979,0.0842882834471817,38.0109768927669,0.7371808886528015,0.8647880554199219
294,Мы знали друг друга хорошее.,Мы узнали друг друга лучше.,хорошее,лучше,Com,We knew each other well.,We got to know each other better.,0.8223152756690979,0.0842882834471817,38.0109768927669,0.7371808886528015,0.8647879958152771
295,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",поймать,удержать,Lex,"He was so eager to catch her, and lost for words.","He wanted so badly to hold her, but he was lost for words.",0.7100285887718201,0.0993999273993343,40.02757003582752,0.7932121157646179,0.838261604309082
296,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",а,но,Conj,"He was so eager to catch her, and lost for words.","He wanted so badly to hold her, but he was lost for words.",0.7100285887718201,0.0993999273993343,40.02757003582752,0.7932121157646179,0.838261604309082
297,"Он так хотел поймать ее, а потерялся за слова.","Он так хотел удержать ее, но потерялся в словах.",за слова,в словах,Prep,"He was so eager to catch her, and lost for words.","He wanted so badly to hold her, but he was lost for words.",0.7100285887718201,0.0993999273993343,40.02757003582752,0.7932121157646179,0.838261604309082
298,Здесь он забыл свою мораль.,Здесь он забыл о своей морали.,свою мораль,о своей морали,Prep,Here he forgot his morals.,Here he forgot his morals.,0.9727282524108888,1.0,100.0,0.8707085251808167,0.8699771761894226
299,"Основные проблемы в текстах заключается в том, правильно ли представлена эта пирамида и практична ли она.","Основные проблемы в текстах заключаются в том, правильно ли представлена эта пирамида и практична ли она.",заключается,заключаются,Agrnum,The main problems in the texts are whether this pyramid is correctly presented and whether it is practical.,The main problems in the texts are whether this pyramid is correctly presented and whether it is practical.,0.9480768442153932,1.0,100.0,0.8388677835464478,0.8372594118118286
300,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",так,очень,Lex,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
301,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",просто,прост,AgrGender,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
302,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",разны,разные,Brev,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
303,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",с разными людямы,для разных людей,Prep,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
304,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",наших жизней,наши жизни,Gov,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
305,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",оба,и,Lex,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
306,"Но я думаю, что самый хороший ответ так просто: ответы разны с разными людямы, и поэтому, соцсети делают наших жизней оба дучше и хуже.","Но я думаю, что самый хороший ответ очень прост: ответы разные для разных людей, и поэтому соцсети делают наши жизни и лучше, и хуже.",дучше,"лучше ,",Ortho,"But I think the best answer is so simple: the answers are different with different people, and therefore, social media makes our lives both better and worse.","But I think the best answer is very simple: the answers are different for different people, and that's why social media makes our lives both better and worse.",0.8586963415145874,0.6590654496038765,84.87137153439033,0.8094317317008972,0.8769634962081909
307,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",Ноч,Ночь,Ortho,The night started with a trip to the place where the girlfriend I was dating lived.,The night started with a trip to a place where a girlfriend I was dating lived.,0.9125843644142152,0.6413865258981679,87.32006706140311,0.8272614479064941,0.8561127185821533
308,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",поездкой,поездки,Gov,The night started with a trip to the place where the girlfriend I was dating lived.,The night started with a trip to a place where a girlfriend I was dating lived.,0.9125843644142152,0.6413865258981679,87.32006706140311,0.8272615671157837,0.8561127185821533
309,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",какой,которой,Ref,The night started with a trip to the place where the girlfriend I was dating lived.,The night started with a trip to a place where a girlfriend I was dating lived.,0.9125843644142152,0.6413865258981679,87.32006706140311,0.8272615671157837,0.8561127185821533
310,Ноч началась с поездкой в место где жила подружка с какой я зустречался.,"Ночь началась с поездки в место, где жила подружка, с которой я встречался.",зустречался,встречался,Misspell,The night started with a trip to the place where the girlfriend I was dating lived.,The night started with a trip to a place where a girlfriend I was dating lived.,0.9125843644142152,0.6413865258981679,87.32006706140311,0.8272615671157837,0.8561127185821533
311,"Магистрант Лукас из Нидерланды сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для изучения других знаний в другое время.","Магистрант Лукас из Нидерландов сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для получения других знаний в другое время.",Нидерланды,Нидерландов,Gov,"Master's student Lucas from the Netherlands said that online lessons can be used not only to learn Russian, but also to learn other knowledge at other times.","Master's student Lucas from the Netherlands said that online lessons can be used not only to learn Russian, but also for other knowledge at other times.",0.9006810784339905,0.8590888738245122,95.2133763573254,0.8396557569503784,0.8156686425209045
312,"Магистрант Лукас из Нидерланды сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для изучения других знаний в другое время.","Магистрант Лукас из Нидерландов сказал, что онлайн-уроки могут использоваться не только для изучения русского языка, но и для получения других знаний в другое время.",изучения,получения,Lex,"Master's student Lucas from the Netherlands said that online lessons can be used not only to learn Russian, but also to learn other knowledge at other times.","Master's student Lucas from the Netherlands said that online lessons can be used not only to learn Russian, but also for other knowledge at other times.",0.9006810784339905,0.8590888738245122,95.2133763573254,0.8396557569503784,0.8156686425209045
313,"Мы устроились на верхней палубе, когда показали наши билеты.","Мы устроились на верхней палубе, после того как показали наши билеты.",когда,после того как,Conj,We got settled on the upper deck when our tickets were shown.,We settled in on the upper deck after showing our tickets.,0.870384693145752,0.2438418319342608,59.228032732981525,0.803107738494873,0.8174526691436768
314,"Её кониколи очень коротки, но мы ещё друзя.","Её каникулы очень коротки, но мы ещё друзья.",кониколи,каникулы,Misspell,"Her conicoli are very short, but we're still friends.","Her vacations are very short, but we're still friends.",0.5686492323875427,0.7506238537503395,76.74966595200019,0.6278694868087769,0.8507096171379089
315,"Её кониколи очень коротки, но мы ещё друзя.","Её каникулы очень коротки, но мы ещё друзья.",друзя,друзья,Ortho,"Her conicoli are very short, but we're still friends.","Her vacations are very short, but we're still friends.",0.5686492323875427,0.7506238537503395,76.74966595200019,0.6278694868087769,0.8507096171379089
316,"Поступив в эту сферу, я чувствую что это мое и я готова к новым опытам работы.","Попав в эту сферу, я чувствую, что это мое, и я готова к новому опыту работы.",Поступив,Попав,Lex,"Having entered this field, I feel like it's mine and I'm ready for new work experiences.","Once in this field, I feel like it's mine and I'm ready for a new work experience.",0.9327027797698976,0.6545654390989608,83.56784710215199,0.8476519584655762,0.847667396068573
317,"Поступив в эту сферу, я чувствую что это мое и я готова к новым опытам работы.","Попав в эту сферу, я чувствую, что это мое, и я готова к новому опыту работы.",новым опытам,новому опыту,Num,"Having entered this field, I feel like it's mine and I'm ready for new work experiences.","Once in this field, I feel like it's mine and I'm ready for a new work experience.",0.9327027797698976,0.6545654390989608,83.56784710215199,0.8476519584655762,0.847667396068573
318,"Следовательно, что эти страны сильно сталкиваются с экологическими проблемами.","Следовательно, эти страны всерьез сталкиваются с экологическими проблемами.",что,,Conj,"Consequently, that these countries are strongly facing environmental problems.","Consequently, these countries are seriously facing environmental problems.",0.9013165831565856,0.2074443257628261,84.85525682453627,0.8064224720001221,0.8759270310401917
319,"Следовательно, что эти страны сильно сталкиваются с экологическими проблемами.","Следовательно, эти страны всерьез сталкиваются с экологическими проблемами.",сильно,всерьез,Lex,"Consequently, that these countries are strongly facing environmental problems.","Consequently, these countries are seriously facing environmental problems.",0.9013165831565856,0.2074443257628261,84.85525682453627,0.8064224720001221,0.8759270310401917
320,"Всё равно, автомобилы современная неизбежность.","Всё равно, автомобили современная неизбежность.",автомобилы,автомобили,Ortho,"Still, automobiles are a modern inevitability.","Still, automobiles are a modern inevitability.",0.9753010869026184,1.0,100.0,0.8625215291976929,0.8637616634368896
321,"На мой взгляд, это потому что люди не понимают, что нет ни одного большинства в США.","На мой взгляд, это потому, что люди не понимают, что нет какого-то одного большинства в США. ",ни,какого-то,Ref,"In my opinion, it's because people don't realize that there is no single majority in the US.","In my opinion, it's because people don't realize that there isn't any one majority in the US.",0.9333556890487672,0.6964705665515707,87.8577044683796,0.8723379373550415,0.870854377746582
322,Даже там мы пробыли 4 дни.,Даже там мы пробыли 4 дня.,дни,дня,Gov,Even there we stayed for four days.,Even there we stayed four days.,0.9597072005271912,0.488923022434901,93.00287832236232,0.8389737606048584,0.8344331383705139
323,На стене есть балшая зеркале.,На стене есть большое зеркало.,балшая,большое,AgrGender,There's a beam mirror on the wall.,There is a large mirror on the wall.,0.7490123510360718,0.3768499164492419,63.15976471191911,0.6060827970504761,0.8411024808883667
324,На стене есть балшая зеркале.,На стене есть большое зеркало.,зеркале,зеркало,Nominative,There's a beam mirror on the wall.,There is a large mirror on the wall.,0.7490123510360718,0.3768499164492419,63.15976471191911,0.6060827970504761,0.8411024808883667
325,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент ели здесь.",здез,здесь,Ortho,"First, I got up very early, and all the student pem zdez.","First of all, I got up really early and all the student ate here.",0.5719159245491028,0.2595438849059675,51.22577073228845,0.5268809199333191,0.8115901947021484
326,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент пем здез.",Первом,Во-первых,Lex,"First, I got up very early, and all the student pem zdez.","First of all, I got up very early, and all the student pem zdez.",0.8737219572067261,0.7648825826302762,86.1687106345761,0.5268809199333191,0.5398417115211487
327,"Первом, Я встал очень рано, и все студент пем здез.","Во-первых, я встал очень рано, и все студент пем здез.",Я,я,Ortho,"First, I got up very early, and all the student pem zdez.","First of all, I got up very early, and all the student pem zdez.",0.8737219572067261,0.7648825826302762,86.1687106345761,0.5268809199333191,0.5398417115211487
328,"Первом, Я встал очень рано, и все студент пем здез.","Первом, Я встал очень рано, и все студенты прям здесь.",студент,студенты,Num,"First, I got up very early, and all the student pem zdez.","First, I got up really early, and all the students are right here.",0.6538072228431702,0.3901103647256418,61.87097949956912,0.5268809199333191,0.8459113836288452
329,"Первом, Я встал очень рано, и все студент пем здез.","Первом, Я встал очень рано, и все студенты прям здесь.",пем,ели,Misspell,"First, I got up very early, and all the student pem zdez.","First, I got up really early, and all the students are right here.",0.6538072228431702,0.3901103647256418,61.87097949956912,0.5268809199333191,0.8459113836288452
330,"Во-вторых, Анжела К. объясняет, что онлайн-классах - это скучно, потому что учителя не знают, как использовать технологии, интернет - это плохо, и она не может видеться со своими друзьями.","Во-вторых, Анжела К. объясняет, что онлайн-классы - это скучно, потому что учителя не знают, как использовать технологии, интернет - это плохо, и она не может видеться со своими друзьями.",онлайн-классах,онлайн-классы,Nominative,"Second, Angela K. explains that online classes are boring because teachers don't know how to use technology, the internet is bad, and she can't see her friends.","Second, Angela K. explains that online classes are boring because teachers don't know how to use technology, the internet is bad, and she can't see her friends.",0.9346194863319396,1.0,100.0,0.8532769680023193,0.8632504940032959
331,Думаю что Россия считает себя часть Европа.,Думаю что Россия считает себя частью Европы.,часть,частью,Gov,I think Russia considers itself part of Europe.,I think Russia considers itself part of Europe.,0.9704243540763856,1.0,100.0,0.8911609649658203,0.8966069221496582
332,Думаю что Россия считает себя часть Европа.,Думаю что Россия считает себя частью Европы.,Европа,Европы,Gov,I think Russia considers itself part of Europe.,I think Russia considers itself part of Europe.,0.9704243540763856,1.0,100.0,0.8911609649658203,0.8966069221496582
333,"Только если эти люби тоже готовы защищать вас до смарти, тогда вы можете правильно назвать их «друзья».","Только если эти люди тоже готовы защищать вас до смерти, тогда вы можете назвать их друзьями.",люби,люди,Ortho,"Only if these lovers are also willing to defend you to smarthy, then you can properly call them ""friends"".","Only if these people are also willing to defend you to the death, then you can call them friends.",0.6836121678352356,0.4720758038942708,68.25525896714682,0.6092912554740906,0.8696670532226562
334,"Только если эти люби тоже готовы защищать вас до смарти, тогда вы можете правильно назвать их «друзья».","Только если эти люди тоже готовы защищать вас до смерти, тогда вы можете назвать их друзьями.",смарти,смерти,Ortho,"Only if these lovers are also willing to defend you to smarthy, then you can properly call them ""friends"".","Only if these people are also willing to defend you to the death, then you can call them friends.",0.6836121678352356,0.4720758038942708,68.25525896714682,0.6092912554740906,0.8696670532226562
335,"Только если эти люби тоже готовы защищать вас до смарти, тогда вы можете правильно назвать их «друзья».","Только если эти люди тоже готовы защищать вас до смерти, тогда вы можете назвать их друзьями.",правильно,,Lex,"Only if these lovers are also willing to defend you to smarthy, then you can properly call them ""friends"".","Only if these people are also willing to defend you to the death, then you can call them friends.",0.6836121678352356,0.4720758038942708,68.25525896714682,0.6092912554740906,0.8696670532226562
336,"Только если эти люби тоже готовы защищать вас до смарти, тогда вы можете правильно назвать их «друзья».","Только если эти люди тоже готовы защищать вас до смерти, тогда вы можете назвать их друзьями.",друзья,друзьями,Gov,"Only if these lovers are also willing to defend you to smarthy, then you can properly call them ""friends"".","Only if these people are also willing to defend you to the death, then you can call them friends.",0.6836121678352356,0.4720758038942708,68.25525896714682,0.6092912554740906,0.8696670532226562
337,В этой книги речь идет о морали человека ( Сократ) и существующего закона Афин.,В этой книге речь идет о морали человека (Сократ) и существующем законе Афин.,книги,книге,Gov,This book deals with the morality of man ( Socrates) and the existing law of Athens.,This book deals with the morality of man (Socrates) and the existing law of Athens.,0.9302182793617249,0.7447819789879647,100.0,0.845444917678833,0.849005937576294
338,В этой книги речь идет о морали человека ( Сократ) и существующего закона Афин.,В этой книге речь идет о морали человека (Сократ) и существующем законе Афин.,существующего закона,существующем законе,Gov,This book deals with the morality of man ( Socrates) and the existing law of Athens.,This book deals with the morality of man (Socrates) and the existing law of Athens.,0.9302182793617249,0.7447819789879647,100.0,0.845444917678833,0.849005937576294
339,Я знаю что здесь очень много ошипкы.,Я знаю что здесь очень много ошибок.,ошипкы,ошибок,Misspell,I know there's a lot of mistakes in here.,I know there are a lot of mistakes here.,0.9128885865211488,0.3688939732334405,71.63367565977808,0.4622950255870819,0.852098822593689
340,"Однако, в разных районах приготовление для экзамена в школах разное.","Однако, в разных районах подготовка к экзаменам в школах разная.",приготовление,подготовка,Lex,"However, the preparation for the exam varies from district to district in schools.","However, school preparation for exams varies from district to district.",0.8931456208229065,0.2390108882452813,78.21973614053306,0.8362974524497986,0.8663160800933838
341,"Однако, в разных районах приготовление для экзамена в школах разное.","Однако, в разных районах подготовка к экзаменам в школах разная.",для,к,Prep,"However, the preparation for the exam varies from district to district in schools.","However, school preparation for exams varies from district to district.",0.8931456208229065,0.2390108882452813,78.21973614053306,0.8362974524497986,0.8663160800933838
342,"Однако, в разных районах приготовление для экзамена в школах разное.","Однако, в разных районах подготовка к экзаменам в школах разная.",экзамена,экзаменам,Num,"However, the preparation for the exam varies from district to district in schools.","However, school preparation for exams varies from district to district.",0.8931456208229065,0.2390108882452813,78.21973614053306,0.8362975120544434,0.8663160800933838
343,"Однако, в разных районах приготовление для экзамена в школах разное.","Однако, в разных районах подготовка к экзаменам в школах разная.",разное,разная,AgrGender,"However, the preparation for the exam varies from district to district in schools.","However, school preparation for exams varies from district to district.",0.8931456208229065,0.2390108882452813,78.21973614053306,0.8362974524497986,0.8663160800933838
344,По моему друг является многими.,По-моему друг является многим.,По моему,По-моему,Hyphen+Del,In my opinion a friend is many.,In my opinion a friend is many things.,0.7482073903083801,0.7013967267997694,79.23300016105446,0.5898711681365967,0.8078832030296326
345,По моему друг является многими.,По-моему друг является многим.,многими,многим,Num,In my opinion a friend is many.,In my opinion a friend is many things.,0.7482073903083801,0.7013967267997694,79.23300016105446,0.5898711681365967,0.8078832030296326
346,"Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободность преподавать без влияния государство, и студент должен быть свободен выбрать свою специальность и курсы в рамках своей специальности.","Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободу преподавать без влияния государства, и студент должен быть свободен выбирать свою специальность и курсы в рамках своей специальности.",свободность,свободу,Morph,"The point of Humbolt's innovation was that faculty should have the autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.","The point of Humbolt's innovation was that faculty should have autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.",0.92862468957901,0.9210500207490828,98.6820624181558,0.8223380446434021,0.8344022631645203
347,"Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободность преподавать без влияния государство, и студент должен быть свободен выбрать свою специальность и курсы в рамках своей специальности.","Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободу преподавать без влияния государства, и студент должен быть свободен выбирать свою специальность и курсы в рамках своей специальности.",государство,государства,Gov,"The point of Humbolt's innovation was that faculty should have the autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.","The point of Humbolt's innovation was that faculty should have autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.",0.92862468957901,0.9210500207490828,98.6820624181558,0.8223380446434021,0.8344022631645203
348,"Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободность преподавать без влияния государство, и студент должен быть свободен выбрать свою специальность и курсы в рамках своей специальности.","Смысл инновации Гумбольта был в том, что преподаватель должен иметь автономию и свободу преподавать без влияния государства, и студент должен быть свободен выбирать свою специальность и курсы в рамках своей специальности.",выбрать,выбирать,Asp,"The point of Humbolt's innovation was that faculty should have the autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.","The point of Humbolt's innovation was that faculty should have autonomy and freedom to teach without government influence, and the student should be free to choose their major and courses within their major.",0.92862468957901,0.9210500207490828,98.6820624181558,0.8223380446434021,0.8344022631645203
349,"Друзья всегда искренные друг на друга, чтобы помогать другу в каком-то событии.","Друзья всегда искренни друг с другом, чтобы помогать другу в чём-то",искренные,искренни,Brev,Friends are always sincere on each other to help each other in some event.,Friends are always sincere with each other to help each other in something,0.840448260307312,0.6162607099729586,81.38483836115029,0.7573551535606384,0.8434072732925415
350,"Друзья всегда искренные друг на друга, чтобы помогать другу в каком-то событии.","Друзья всегда искренни друг с другом, чтобы помогать другу в чём-то",на друга,с другом,Prep,Friends are always sincere on each other to help each other in some event.,Friends are always sincere with each other to help each other in something,0.840448260307312,0.6162607099729586,81.38483836115029,0.7573551535606384,0.8434072732925415
351,"Друзья всегда искренные друг на друга, чтобы помогать другу в каком-то событии.","Друзья всегда искренни друг с другом, чтобы помогать другу в чём-то",каком-то событии,чём-то,Ref,Friends are always sincere on each other to help each other in some event.,Friends are always sincere with each other to help each other in something,0.840448260307312,0.6162607099729586,81.38483836115029,0.7573551535606384,0.8434072732925415
352,"Таким образом читатели этого текста хочет думать своим умом - то, что, к сожалению, меньшинство общества хочет или умеет делать.","Таким образом, читатель этого текста хочет думать своим умом - то, что, к сожалению, меньшая часть общества хочет или умеет делать.",читатели,читатель,Num,"Thus readers of this text want to think with their minds - something that, unfortunately, a minority of society is willing or able to do.","Thus, the reader of this text wants to think with his or her mind - something that, unfortunately, a smaller portion of society is willing or able to do.",0.8610221743583679,0.4418464167978452,70.3288210082024,0.8288427591323853,0.8463448286056519
353,"Таким образом читатели этого текста хочет думать своим умом - то, что, к сожалению, меньшинство общества хочет или умеет делать.","Таким образом, читатель этого текста хочет думать своим умом - то, что, к сожалению, меньшая часть общества хочет или умеет делать.",меньшинство,меньшая часть,Lex,"So readers of this text want to think with their minds - something that, unfortunately, a minority of society is willing or able to do.","Thus, the reader of this text wants to think with his or her mind - something that, unfortunately, a smaller portion of society is willing or able to do.",0.8516170382499695,0.4418464167978452,69.46200312233314,0.8305642008781433,0.8463448286056519
354,"Столовую закрыли, теперь приходится самому готовить а ты знаешь что я етого не умею делать.","Столовую закрыли, теперь приходится самому готовить, а ты знаешь, что я этого не умею делать.",етого,этого,Ortho,"They closed the canteen, so now I have to cook for myself, and you know I can't do that.","They closed the canteen, so now I have to cook for myself, and you know I can't do that.",0.9273951649665833,1.0,100.0,0.8201639652252197,0.8409996032714844
355,Сейчас в двадцать три часов и я читал русский язык.,"Сейчас, в двадцать три часа, я читаю русский язык.",часов,часа,Gov,It's now twenty-three o'clock and I've been reading Russian.,"Right now, at twenty-three hours, I'm reading Russian.",0.6783303618431091,0.0561222232430572,52.68875991822816,0.7830171585083008,0.7808781266212463
356,Сейчас в двадцать три часов и я читал русский язык.,"Сейчас, в двадцать три часа, я читаю русский язык.",и,",",Constr,It's now twenty-three o'clock and I've been reading Russian.,"Right now, at twenty-three hours, I'm reading Russian.",0.6783303618431091,0.0561222232430572,52.68875991822816,0.7830171585083008,0.7808781266212463
357,Сейчас в двадцать три часов и я читал русский язык.,"Сейчас, в двадцать три часа, я читаю русский язык.",читал,читаю,Tense,It's now twenty-three o'clock and I've been reading Russian.,"Right now, at twenty-three hours, I'm reading Russian.",0.6783303618431091,0.0561222232430572,52.68875991822816,0.7830171585083008,0.7808781266212463
358,"В конеце, они никогда не пришли мне.","В конце, они никогда не приходили мне.",конеце,конце,Morph,"In the end, they never came to me.","At the end, they never came to me.",0.9329708218574524,0.8408964152537145,91.79673171702156,0.8209071159362793,0.8319222927093506
359,"В конеце, они никогда не пришли мне.","В конце, они никогда не приходили мне.",пришли,приходили,Asp,"In the end, they never came to me.","At the end, they never came to me.",0.9329708218574524,0.8408964152537145,91.79673171702156,0.8209071159362793,0.8319222927093506
360,"В конеце, они никогда не пришли мне.","В конце, они никогда не пришли мне.",конеце,конце,Morph,"In the end, they never came to me.","At the end, they never came to me.",0.9329708814620972,0.8408964152537145,91.79673171702156,0.8209071159362793,0.8320508003234863
361,"В конеце, они никогда не пришли мне.","В конце, они никто не пришел ко мне.",конеце,конце,Morph,"In the end, they never came to me.","At the end, they didn't come to me.",0.8724216818809509,0.1728603923209705,51.89991264945724,0.8209071159362793,0.6725759506225586
362,"В конеце, они никогда не пришли мне.","В конце, они никто не пришел ко мне.",никогда,никто,Lex,"In the end, they never came to me.","At the end, they didn't come to me.",0.8724216818809509,0.1728603923209705,51.89991264945724,0.8209071159362793,0.6725759506225586
363,"В конеце, они никогда не пришли мне.","В конце, они никто не пришел ко мне.",пришли,пришел,Agrnum,"In the end, they never came to me.","At the end, they didn't come to me.",0.8724217414855957,0.1728603923209705,51.89991264945724,0.8209071159362793,0.6725759506225586
364,"В конеце, они никогда не пришли мне.","В конце, они никто не пришел ко мне.",,ко,Prep,"In the end, they never came to me.","At the end, they didn't come to me.",0.8724217414855957,0.1728603923209705,51.89991264945724,0.8209071159362793,0.6725759506225586
